timestamp,sensor,variable,value
1779906880272,gps,lat,-33.300915
1779906880272,gps,lon,-70.600763
1779906880272,gps,alt,503.0
1779906881074,imu,accel_x,1.6
1779906881074,imu,accel_y,1.81
1779906881074,imu,accel_z,9.81
1779906881074,imu,gyro_x,0.4
1779906881074,imu,gyro_y,-0.09
1779906881074,imu,gyro_z,0.38
1779906881074,imu,mag_x,-15.9
1779906881074,imu,mag_y,1.1
1779906881074,imu,mag_z,-14.700000000000001
1779906881174,baro,presion,1012.9
1779906881174,baro,temp,20.43
1779906881174,baro,alt,500.5
1779906881276,gps,lat,-33.299699
1779906881276,gps,lon,-70.600439
1779906881276,gps,alt,501.0
1779906882077,imu,accel_x,-0.4
1779906882077,imu,accel_y,1.92
1779906882077,imu,accel_z,9.82
1779906882077,imu,gyro_x,0.35000000000000003
1779906882077,imu,gyro_y,0.04
1779906882077,imu,gyro_z,-0.02
1779906882077,imu,mag_x,-2.5
1779906882077,imu,mag_y,-28.1
1779906882077,imu,mag_z,-7.1000000000000005
1779906882177,baro,presion,1012.4
1779906882177,baro,temp,19.8
1779906882177,baro,alt,499.2
1779906882278,gps,lat,-33.299911
1779906882278,gps,lon,-70.600602
1779906882278,gps,alt,495.0
1779906883081,imu,accel_x,1.73
1779906883081,imu,accel_y,0.25
1779906883081,imu,accel_z,9.72
1779906883081,imu,gyro_x,-0.18
1779906883081,imu,gyro_y,0.26
1779906883081,imu,gyro_z,0.18
1779906883081,imu,mag_x,6.4
1779906883081,imu,mag_y,2.9000000000000004
1779906883081,imu,mag_z,24.400000000000002
1779906883180,baro,presion,1012.8
1779906883180,baro,temp,19.8
1779906883180,baro,alt,500.1
1779906883281,gps,lat,-33.299284
1779906883281,gps,lon,-70.599822
1779906883281,gps,alt,495.0
1779906884083,imu,accel_x,1.09
1779906884083,imu,accel_y,-0.86
1779906884083,imu,accel_z,9.790000000000001
1779906884083,imu,gyro_x,0.13
1779906884083,imu,gyro_y,-0.34
1779906884083,imu,gyro_z,0.16
1779906884083,imu,mag_x,15.700000000000001
1779906884083,imu,mag_y,-28.3
1779906884083,imu,mag_z,-10.8
1779906884182,baro,presion,1012.3
1779906884182,baro,temp,20.09
1779906884182,baro,alt,500.5
1779906884283,gps,lat,-33.299305
1779906884283,gps,lon,-70.599485
1779906884283,gps,alt,502.0
1779906885085,imu,accel_x,1.77
1779906885085,imu,accel_y,-0.99
1779906885085,imu,accel_z,9.89
1779906885085,imu,gyro_x,0.34
1779906885085,imu,gyro_y,-0.45
1779906885085,imu,gyro_z,-0.06
1779906885085,imu,mag_x,-14.4
1779906885085,imu,mag_y,27.1
1779906885085,imu,mag_z,29.900000000000002
1779906885185,baro,presion,1013.8
1779906885185,baro,temp,20.08
1779906885185,baro,alt,499.7
1779906885285,gps,lat,-33.299637
1779906885285,gps,lon,-70.599769
1779906885285,gps,alt,499.0
1779906886088,imu,accel_x,1.3900000000000001
1779906886088,imu,accel_y,1.58
1779906886088,imu,accel_z,9.85
1779906886088,imu,gyro_x,0.33
1779906886088,imu,gyro_y,0.47000000000000003
1779906886088,imu,gyro_z,-0.32
1779906886088,imu,mag_x,-11.4
1779906886088,imu,mag_y,-20.200000000000003
1779906886088,imu,mag_z,-6.800000000000001
1779906886187,baro,presion,1013.6
1779906886187,baro,temp,20.06
1779906886187,baro,alt,500.5
1779906886289,gps,lat,-33.300339
1779906886289,gps,lon,-70.599046
1779906886289,gps,alt,500.0
1779906887091,imu,accel_x,1.97
1779906887091,imu,accel_y,-1.6300000000000001
1779906887091,imu,accel_z,9.72
1779906887091,imu,gyro_x,-0.46
1779906887091,imu,gyro_y,-0.5
1779906887091,imu,gyro_z,-0.19
1779906887091,imu,mag_x,-16.0
1779906887091,imu,mag_y,-5.800000000000001
1779906887091,imu,mag_z,2.2
1779906887190,baro,presion,1013.9
1779906887190,baro,temp,19.5
1779906887190,baro,alt,499.4
1779906887291,gps,lat,-33.300079
1779906887291,gps,lon,-70.600783
1779906887291,gps,alt,501.0
1779906888093,imu,accel_x,0.76
1779906888093,imu,accel_y,0.55
1779906888093,imu,accel_z,9.73
1779906888093,imu,gyro_x,0.35000000000000003
1779906888093,imu,gyro_y,-0.03
1779906888093,imu,gyro_z,-0.25
1779906888093,imu,mag_x,0.9
1779906888093,imu,mag_y,10.700000000000001
1779906888093,imu,mag_z,-12.700000000000001
1779906888192,baro,presion,1013.1
1779906888192,baro,temp,20.3
1779906888192,baro,alt,500.4
1779906888293,gps,lat,-33.300328
1779906888293,gps,lon,-70.60095
1779906888293,gps,alt,504.0
1779906889096,imu,accel_x,0.9
1779906889096,imu,accel_y,-1.27
1779906889096,imu,accel_z,9.82
1779906889096,imu,gyro_x,0.24
1779906889096,imu,gyro_y,-0.35000000000000003
1779906889096,imu,gyro_z,0.38
1779906889096,imu,mag_x,22.200000000000003
1779906889096,imu,mag_y,-17.7
1779906889096,imu,mag_z,-18.1
1779906889196,baro,presion,1012.5
1779906889196,baro,temp,19.88
1779906889196,baro,alt,499.8
1779906889296,gps,lat,-33.299382
1779906889296,gps,lon,-70.599364
1779906889296,gps,alt,501.0
1779906890099,imu,accel_x,1.77
1779906890099,imu,accel_y,1.84
1779906890099,imu,accel_z,9.790000000000001
1779906890099,imu,gyro_x,-0.44
1779906890099,imu,gyro_y,-0.27
1779906890099,imu,gyro_z,-0.21
1779906890099,imu,mag_x,13.600000000000001
1779906890099,imu,mag_y,4.1000000000000005
1779906890099,imu,mag_z,20.700000000000003
1779906890199,baro,presion,1013.8
1779906890199,baro,temp,20.39
1779906890199,baro,alt,500.9
1779906890299,gps,lat,-33.29972
1779906890299,gps,lon,-70.599843
1779906890299,gps,alt,500.0
1779906891101,imu,accel_x,0.55
1779906891101,imu,accel_y,0.23
1779906891101,imu,accel_z,9.86
1779906891101,imu,gyro_x,0.34
1779906891101,imu,gyro_y,0.03
1779906891101,imu,gyro_z,0.31
1779906891101,imu,mag_x,-17.5
1779906891101,imu,mag_y,16.400000000000002
1779906891101,imu,mag_z,1.9000000000000001
1779906891201,baro,presion,1013.0
1779906891201,baro,temp,19.81
1779906891201,baro,alt,499.4
1779906891302,gps,lat,-33.300499
1779906891302,gps,lon,-70.600789
1779906891302,gps,alt,501.0
1779906892105,imu,accel_x,-0.29
1779906892105,imu,accel_y,1.06
1779906892105,imu,accel_z,9.76
1779906892105,imu,gyro_x,0.05
1779906892105,imu,gyro_y,0.02
1779906892105,imu,gyro_z,-0.16
1779906892105,imu,mag_x,2.2
1779906892105,imu,mag_y,-19.900000000000002
1779906892105,imu,mag_z,10.5
1779906892203,baro,presion,1013.4
1779906892203,baro,temp,20.22
1779906892203,baro,alt,499.7
1779906892304,gps,lat,-33.300698
1779906892304,gps,lon,-70.599172
1779906892304,gps,alt,503.0
1779906893107,imu,accel_x,-1.5
1779906893107,imu,accel_y,0.9500000000000001
1779906893107,imu,accel_z,9.77
1779906893107,imu,gyro_x,0.37
1779906893107,imu,gyro_y,0.42
1779906893107,imu,gyro_z,0.26
1779906893107,imu,mag_x,11.600000000000001
1779906893107,imu,mag_y,-19.3
1779906893107,imu,mag_z,18.6
1779906893207,baro,presion,1013.1
1779906893207,baro,temp,19.63
1779906893207,baro,alt,500.8
1779906893307,gps,lat,-33.299246
1779906893307,gps,lon,-70.600878
1779906893307,gps,alt,501.0
1779906894110,imu,accel_x,-0.87
1779906894110,imu,accel_y,-1.97
1779906894110,imu,accel_z,9.73
1779906894110,imu,gyro_x,-0.18
1779906894110,imu,gyro_y,0.15
1779906894110,imu,gyro_z,0.1
1779906894110,imu,mag_x,10.8
1779906894110,imu,mag_y,9.0
1779906894110,imu,mag_z,-18.2
1779906894209,baro,presion,1013.2
1779906894209,baro,temp,19.71
1779906894209,baro,alt,500.5
1779906894309,gps,lat,-33.30053
1779906894309,gps,lon,-70.599505
1779906894309,gps,alt,498.0
1779906895112,imu,accel_x,-0.79
1779906895112,imu,accel_y,1.99
1779906895112,imu,accel_z,9.77
1779906895112,imu,gyro_x,0.17
1779906895112,imu,gyro_y,-0.15
1779906895112,imu,gyro_z,0.37
1779906895112,imu,mag_x,-0.6000000000000001
1779906895112,imu,mag_y,-1.3
1779906895112,imu,mag_z,0.8
1779906895212,baro,presion,1012.2
1779906895212,baro,temp,19.56
1779906895212,baro,alt,500.0
1779906895313,gps,lat,-33.299046
1779906895313,gps,lon,-70.600043
1779906895313,gps,alt,500.0
1779906896115,imu,accel_x,-1.19
1779906896115,imu,accel_y,-1.21
1779906896115,imu,accel_z,9.74
1779906896115,imu,gyro_x,-0.28
1779906896115,imu,gyro_y,0.02
1779906896115,imu,gyro_z,0.11
1779906896115,imu,mag_x,-28.5
1779906896115,imu,mag_y,-24.8
1779906896115,imu,mag_z,-14.600000000000001
1779906896214,baro,presion,1012.4
1779906896214,baro,temp,19.84
1779906896214,baro,alt,499.5
1779906896315,gps,lat,-33.300091
1779906896315,gps,lon,-70.600317
1779906896315,gps,alt,497.0
1779906897118,imu,accel_x,0.76
1779906897118,imu,accel_y,0.46
1779906897118,imu,accel_z,9.86
1779906897118,imu,gyro_x,-0.41000000000000003
1779906897118,imu,gyro_y,-0.46
1779906897118,imu,gyro_z,-0.32
1779906897118,imu,mag_x,5.6000000000000005
1779906897118,imu,mag_y,7.0
1779906897118,imu,mag_z,-12.9
1779906897218,baro,presion,1013.9
1779906897218,baro,temp,19.52
1779906897218,baro,alt,500.5
1779906897319,gps,lat,-33.299076
1779906897319,gps,lon,-70.599126
1779906897319,gps,alt,496.0
1779906898121,imu,accel_x,-0.78
1779906898121,imu,accel_y,1.17
1779906898121,imu,accel_z,9.75
1779906898121,imu,gyro_x,-0.21
1779906898121,imu,gyro_y,-0.48
1779906898121,imu,gyro_z,0.05
1779906898121,imu,mag_x,-20.900000000000002
1779906898121,imu,mag_y,-26.0
1779906898121,imu,mag_z,26.200000000000003
1779906898220,baro,presion,1012.7
1779906898220,baro,temp,19.62
1779906898220,baro,alt,500.8
1779906898320,gps,lat,-33.300794
1779906898320,gps,lon,-70.600469
1779906898320,gps,alt,498.0
1779906899123,imu,accel_x,-1.55
1779906899123,imu,accel_y,1.95
1779906899123,imu,accel_z,9.71
1779906899123,imu,gyro_x,0.03
1779906899123,imu,gyro_y,0.26
1779906899123,imu,gyro_z,-0.31
1779906899123,imu,mag_x,-27.1
1779906899123,imu,mag_y,-27.0
1779906899123,imu,mag_z,0.5
1779906899222,baro,presion,1012.5
1779906899222,baro,temp,19.52
1779906899222,baro,alt,499.2
1779906899324,gps,lat,-33.299137
1779906899324,gps,lon,-70.600662
1779906899324,gps,alt,502.0
1779906900125,imu,accel_x,-0.96
1779906900125,imu,accel_y,1.47
1779906900125,imu,accel_z,9.72
1779906900125,imu,gyro_x,0.25
1779906900125,imu,gyro_y,-0.44
1779906900125,imu,gyro_z,0.07
1779906900125,imu,mag_x,19.8
1779906900125,imu,mag_y,21.5
1779906900125,imu,mag_z,-9.0
1779906900225,baro,presion,1013.1
1779906900225,baro,temp,20.47
1779906900225,baro,alt,500.8
1779906900327,gps,lat,-33.300467
1779906900327,gps,lon,-70.600061
1779906900327,gps,alt,502.0
1779906901128,imu,accel_x,1.76
1779906901128,imu,accel_y,1.26
1779906901128,imu,accel_z,9.73
1779906901128,imu,gyro_x,-0.1
1779906901128,imu,gyro_y,0.17
1779906901128,imu,gyro_z,0.49
1779906901128,imu,mag_x,-8.3
1779906901128,imu,mag_y,-24.700000000000003
1779906901128,imu,mag_z,13.0
1779906901228,baro,presion,1013.5
1779906901228,baro,temp,20.32
1779906901228,baro,alt,500.8
1779906901329,gps,lat,-33.299269
1779906901329,gps,lon,-70.599486
1779906901329,gps,alt,497.0
1779906902131,imu,accel_x,-0.28
1779906902131,imu,accel_y,1.6400000000000001
1779906902131,imu,accel_z,9.700000000000001
1779906902131,imu,gyro_x,0.48
1779906902131,imu,gyro_y,-0.14
1779906902131,imu,gyro_z,0.26
1779906902131,imu,mag_x,11.600000000000001
1779906902131,imu,mag_y,-19.0
1779906902131,imu,mag_z,-19.0
1779906902230,baro,presion,1013.6
1779906902230,baro,temp,20.18
1779906902230,baro,alt,500.7
1779906902331,gps,lat,-33.299799
1779906902331,gps,lon,-70.600808
1779906902331,gps,alt,500.0
1779906903134,imu,accel_x,-1.27
1779906903134,imu,accel_y,-0.98
1779906903134,imu,accel_z,9.88
1779906903134,imu,gyro_x,0.36
1779906903134,imu,gyro_y,0.11
1779906903134,imu,gyro_z,0.28
1779906903134,imu,mag_x,-21.0
1779906903134,imu,mag_y,2.9000000000000004
1779906903134,imu,mag_z,0.7000000000000001
1779906903234,baro,presion,1013.8
1779906903234,baro,temp,20.43
1779906903234,baro,alt,500.2
1779906903334,gps,lat,-33.299766
1779906903334,gps,lon,-70.599623
1779906903334,gps,alt,497.0
1779906904137,imu,accel_x,-1.01
1779906904137,imu,accel_y,0.51
1779906904137,imu,accel_z,9.74
1779906904137,imu,gyro_x,0.2
1779906904137,imu,gyro_y,0.12
1779906904137,imu,gyro_z,-0.45
1779906904137,imu,mag_x,14.3
1779906904137,imu,mag_y,-12.200000000000001
1779906904137,imu,mag_z,-23.8
1779906904237,baro,presion,1013.1
1779906904237,baro,temp,20.17
1779906904237,baro,alt,499.0
1779906904337,gps,lat,-33.29937
1779906904337,gps,lon,-70.599753
1779906904337,gps,alt,501.0
1779906905139,imu,accel_x,1.45
1779906905139,imu,accel_y,-0.61
1779906905139,imu,accel_z,9.75
1779906905139,imu,gyro_x,-0.36
1779906905139,imu,gyro_y,-0.27
1779906905139,imu,gyro_z,0.15
1779906905139,imu,mag_x,0.2
1779906905139,imu,mag_y,-24.200000000000003
1779906905139,imu,mag_z,-24.5
1779906905238,baro,presion,1013.4
1779906905238,baro,temp,19.99
1779906905238,baro,alt,500.7
1779906905339,gps,lat,-33.299027
1779906905339,gps,lon,-70.599692
1779906905339,gps,alt,496.0
1779906906142,imu,accel_x,1.18
1779906906142,imu,accel_y,-0.04
1779906906142,imu,accel_z,9.72
1779906906142,imu,gyro_x,-0.42
1779906906142,imu,gyro_y,-0.17
1779906906142,imu,gyro_z,-0.29
1779906906142,imu,mag_x,28.0
1779906906142,imu,mag_y,-7.0
1779906906142,imu,mag_z,-22.0
1779906906241,baro,presion,1012.5
1779906906241,baro,temp,20.32
1779906906241,baro,alt,500.5
1779906906342,gps,lat,-33.300398
1779906906342,gps,lon,-70.600678
1779906906342,gps,alt,500.0
1779906907145,imu,accel_x,-1.3800000000000001
1779906907145,imu,accel_y,0.46
1779906907145,imu,accel_z,9.88
1779906907145,imu,gyro_x,0.01
1779906907145,imu,gyro_y,-0.45
1779906907145,imu,gyro_z,-0.23
1779906907145,imu,mag_x,-17.5
1779906907145,imu,mag_y,-8.1
1779906907145,imu,mag_z,-22.8
1779906907244,baro,presion,1013.3
1779906907244,baro,temp,19.91
1779906907244,baro,alt,500.6
1779906907344,gps,lat,-33.299104
1779906907344,gps,lon,-70.600393
1779906907344,gps,alt,495.0
1779906908147,imu,accel_x,-0.62
1779906908147,imu,accel_y,0.7000000000000001
1779906908147,imu,accel_z,9.71
1779906908147,imu,gyro_x,-0.42
1779906908147,imu,gyro_y,0.2
1779906908147,imu,gyro_z,0.07
1779906908147,imu,mag_x,27.200000000000003
1779906908147,imu,mag_y,-28.400000000000002
1779906908147,imu,mag_z,-18.400000000000002
1779906908247,baro,presion,1013.9
1779906908247,baro,temp,19.8
1779906908247,baro,alt,499.6
1779906908348,gps,lat,-33.300958
1779906908348,gps,lon,-70.599926
1779906908348,gps,alt,498.0
1779906909149,imu,accel_x,0.9500000000000001
1779906909149,imu,accel_y,1.79
1779906909149,imu,accel_z,9.81
1779906909149,imu,gyro_x,0.09
1779906909149,imu,gyro_y,-0.43
1779906909149,imu,gyro_z,-0.4
1779906909149,imu,mag_x,19.5
1779906909149,imu,mag_y,4.4
1779906909149,imu,mag_z,1.3
1779906909249,baro,presion,1013.1
1779906909249,baro,temp,19.81
1779906909249,baro,alt,499.4
1779906909350,gps,lat,-33.299413
1779906909350,gps,lon,-70.599219
1779906909350,gps,alt,498.0
1779906910152,imu,accel_x,0.67
1779906910152,imu,accel_y,0.72
1779906910152,imu,accel_z,9.75
1779906910152,imu,gyro_x,0.15
1779906910152,imu,gyro_y,0.31
1779906910152,imu,gyro_z,-0.22
1779906910152,imu,mag_x,23.700000000000003
1779906910152,imu,mag_y,1.2000000000000002
1779906910152,imu,mag_z,-0.7000000000000001
1779906910252,baro,presion,1013.4
1779906910252,baro,temp,20.47
1779906910252,baro,alt,499.2
1779906910352,gps,lat,-33.300843
1779906910352,gps,lon,-70.600929
1779906910352,gps,alt,503.0
1779906911155,imu,accel_x,1.87
1779906911155,imu,accel_y,1.47
1779906911155,imu,accel_z,9.870000000000001
1779906911155,imu,gyro_x,-0.17
1779906911155,imu,gyro_y,0.37
1779906911155,imu,gyro_z,-0.22
1779906911155,imu,mag_x,16.2
1779906911155,imu,mag_y,-24.1
1779906911155,imu,mag_z,9.9
1779906911255,baro,presion,1012.2
1779906911255,baro,temp,19.82
1779906911255,baro,alt,499.9
1779906911356,gps,lat,-33.300243
1779906911356,gps,lon,-70.600647
1779906911356,gps,alt,503.0
1779906912159,imu,accel_x,1.17
1779906912159,imu,accel_y,-0.38
1779906912159,imu,accel_z,9.71
1779906912159,imu,gyro_x,0.24
1779906912159,imu,gyro_y,-0.23
1779906912159,imu,gyro_z,0.01
1779906912159,imu,mag_x,-27.5
1779906912159,imu,mag_y,0.2
1779906912159,imu,mag_z,-20.900000000000002
1779906912258,baro,presion,1013.8
1779906912258,baro,temp,19.65
1779906912258,baro,alt,500.6
1779906912359,gps,lat,-33.299873
1779906912359,gps,lon,-70.599361
1779906912359,gps,alt,495.0
1779906913160,imu,accel_x,-0.64
1779906913160,imu,accel_y,1.79
1779906913160,imu,accel_z,9.84
1779906913160,imu,gyro_x,0.26
1779906913160,imu,gyro_y,0.35000000000000003
1779906913160,imu,gyro_z,0.45
1779906913160,imu,mag_x,-4.2
1779906913160,imu,mag_y,18.900000000000002
1779906913160,imu,mag_z,-11.600000000000001
1779906913260,baro,presion,1012.2
1779906913260,baro,temp,20.03
1779906913260,baro,alt,499.3
1779906913361,gps,lat,-33.300093
1779906913361,gps,lon,-70.600347
1779906913361,gps,alt,504.0
1779906914164,imu,accel_x,-0.14
1779906914164,imu,accel_y,-1.3
1779906914164,imu,accel_z,9.86
1779906914164,imu,gyro_x,-0.21
1779906914164,imu,gyro_y,0.29
1779906914164,imu,gyro_z,0.29
1779906914164,imu,mag_x,7.7
1779906914164,imu,mag_y,19.700000000000003
1779906914164,imu,mag_z,12.600000000000001
1779906914263,baro,presion,1012.6
1779906914263,baro,temp,20.17
1779906914263,baro,alt,500.8
1779906914363,gps,lat,-33.300767
1779906914363,gps,lon,-70.599906
1779906914363,gps,alt,501.0
1779906915166,imu,accel_x,0.55
1779906915166,imu,accel_y,0.5
1779906915166,imu,accel_z,9.81
1779906915166,imu,gyro_x,-0.35000000000000003
1779906915166,imu,gyro_y,0.01
1779906915166,imu,gyro_z,-0.38
1779906915166,imu,mag_x,29.0
1779906915166,imu,mag_y,-27.400000000000002
1779906915166,imu,mag_z,-25.700000000000003
1779906915265,baro,presion,1013.4
1779906915265,baro,temp,20.47
1779906915265,baro,alt,500.8
1779906915367,gps,lat,-33.300696
1779906915367,gps,lon,-70.599864
1779906915367,gps,alt,504.0
1779906916169,imu,accel_x,-1.29
1779906916169,imu,accel_y,1.58
1779906916169,imu,accel_z,9.75
1779906916169,imu,gyro_x,-0.35000000000000003
1779906916169,imu,gyro_y,-0.41000000000000003
1779906916169,imu,gyro_z,-0.17
1779906916169,imu,mag_x,-15.4
1779906916169,imu,mag_y,6.1000000000000005
1779906916169,imu,mag_z,23.1
1779906916268,baro,presion,1012.8
1779906916268,baro,temp,19.87
1779906916268,baro,alt,500.0
1779906916369,gps,lat,-33.299359
1779906916369,gps,lon,-70.599284
1779906916369,gps,alt,497.0
1779906917171,imu,accel_x,0.09
1779906917171,imu,accel_y,-1.8800000000000001
1779906917171,imu,accel_z,9.77
1779906917171,imu,gyro_x,0.31
1779906917171,imu,gyro_y,-0.38
1779906917171,imu,gyro_z,-0.28
1779906917171,imu,mag_x,26.1
1779906917171,imu,mag_y,-16.6
1779906917171,imu,mag_z,26.3
1779906917271,baro,presion,1013.5
1779906917271,baro,temp,20.18
1779906917271,baro,alt,500.1
1779906917372,gps,lat,-33.299755
1779906917372,gps,lon,-70.599368
1779906917372,gps,alt,498.0
1779906918174,imu,accel_x,1.69
1779906918174,imu,accel_y,1.3900000000000001
1779906918174,imu,accel_z,9.700000000000001
1779906918174,imu,gyro_x,-0.09
1779906918174,imu,gyro_y,0.0
1779906918174,imu,gyro_z,0.27
1779906918174,imu,mag_x,23.700000000000003
1779906918174,imu,mag_y,0.6000000000000001
1779906918174,imu,mag_z,-18.1
1779906918273,baro,presion,1012.3
1779906918273,baro,temp,19.64
1779906918273,baro,alt,500.7
1779906918375,gps,lat,-33.299157
1779906918375,gps,lon,-70.60029
1779906918375,gps,alt,498.0
1779906919177,imu,accel_x,-0.98
1779906919177,imu,accel_y,-1.02
1779906919177,imu,accel_z,9.76
1779906919177,imu,gyro_x,-0.45
1779906919177,imu,gyro_y,-0.15
1779906919177,imu,gyro_z,-0.33
1779906919177,imu,mag_x,-3.8000000000000003
1779906919177,imu,mag_y,-16.0
1779906919177,imu,mag_z,-24.0
1779906919277,baro,presion,1012.5
1779906919277,baro,temp,19.91
1779906919277,baro,alt,499.3
1779906919377,gps,lat,-33.29907
1779906919377,gps,lon,-70.599391
1779906919377,gps,alt,496.0
1779906920180,imu,accel_x,-1.79
1779906920180,imu,accel_y,-1.1500000000000001
1779906920180,imu,accel_z,9.82
1779906920180,imu,gyro_x,0.01
1779906920180,imu,gyro_y,-0.47000000000000003
1779906920180,imu,gyro_z,-0.16
1779906920180,imu,mag_x,-4.9
1779906920180,imu,mag_y,3.4000000000000004
1779906920180,imu,mag_z,-16.3
1779906920280,baro,presion,1013.4
1779906920280,baro,temp,20.07
1779906920280,baro,alt,500.5
1779906920380,gps,lat,-33.300475
1779906920380,gps,lon,-70.600252
1779906920380,gps,alt,502.0
1779906921182,imu,accel_x,1.33
1779906921182,imu,accel_y,-1.21
1779906921182,imu,accel_z,9.88
1779906921182,imu,gyro_x,-0.48
1779906921182,imu,gyro_y,0.43
1779906921182,imu,gyro_z,-0.05
1779906921182,imu,mag_x,-1.9000000000000001
1779906921182,imu,mag_y,7.6000000000000005
1779906921182,imu,mag_z,-11.200000000000001
1779906921281,baro,presion,1013.6
1779906921281,baro,temp,19.88
1779906921281,baro,alt,500.6
1779906921382,gps,lat,-33.30045
1779906921382,gps,lon,-70.600288
1779906921382,gps,alt,496.0
1779906922185,imu,accel_x,0.26
1779906922185,imu,accel_y,1.52
1779906922185,imu,accel_z,9.84
1779906922185,imu,gyro_x,-0.23
1779906922185,imu,gyro_y,0.38
1779906922185,imu,gyro_z,-0.22
1779906922185,imu,mag_x,-4.0
1779906922185,imu,mag_y,15.4
1779906922185,imu,mag_z,25.5
1779906922285,baro,presion,1013.5
1779906922285,baro,temp,19.75
1779906922285,baro,alt,499.9
1779906922386,gps,lat,-33.299683
1779906922386,gps,lon,-70.60069
1779906922386,gps,alt,499.0
1779906923187,imu,accel_x,-0.61
1779906923187,imu,accel_y,-1.22
1779906923187,imu,accel_z,9.78
1779906923187,imu,gyro_x,-0.31
1779906923187,imu,gyro_y,-0.33
1779906923187,imu,gyro_z,-0.01
1779906923187,imu,mag_x,10.5
1779906923187,imu,mag_y,-20.700000000000003
1779906923187,imu,mag_z,-2.2
1779906923288,baro,presion,1012.2
1779906923288,baro,temp,20.24
1779906923288,baro,alt,500.0
1779906923387,gps,lat,-33.29933
1779906923387,gps,lon,-70.59915
1779906923387,gps,alt,499.0
1779906924190,imu,accel_x,0.59
1779906924190,imu,accel_y,0.73
1779906924190,imu,accel_z,9.790000000000001
1779906924190,imu,gyro_x,-0.37
1779906924190,imu,gyro_y,-0.33
1779906924190,imu,gyro_z,0.2
1779906924190,imu,mag_x,22.900000000000002
1779906924190,imu,mag_y,-30.0
1779906924190,imu,mag_z,-6.4
1779906924289,baro,presion,1012.9
1779906924289,baro,temp,19.76
1779906924289,baro,alt,499.5
1779906924390,gps,lat,-33.300289
1779906924390,gps,lon,-70.600822
1779906924390,gps,alt,504.0
1779906925193,imu,accel_x,1.54
1779906925193,imu,accel_y,-0.91
1779906925193,imu,accel_z,9.75
1779906925193,imu,gyro_x,-0.1
1779906925193,imu,gyro_y,-0.26
1779906925193,imu,gyro_z,0.38
1779906925193,imu,mag_x,-12.600000000000001
1779906925193,imu,mag_y,6.1000000000000005
1779906925193,imu,mag_z,-1.1
1779906925293,baro,presion,1012.6
1779906925293,baro,temp,19.79
1779906925293,baro,alt,499.3
1779906925393,gps,lat,-33.299726
1779906925393,gps,lon,-70.599638
1779906925393,gps,alt,498.0
1779906926196,imu,accel_x,-1.08
1779906926196,imu,accel_y,-0.22
1779906926196,imu,accel_z,9.75
1779906926196,imu,gyro_x,-0.15
1779906926196,imu,gyro_y,-0.37
1779906926196,imu,gyro_z,-0.33
1779906926196,imu,mag_x,-15.100000000000001
1779906926196,imu,mag_y,-17.2
1779906926196,imu,mag_z,-5.5
1779906926295,baro,presion,1013.8
1779906926295,baro,temp,19.96
1779906926295,baro,alt,500.9
1779906926396,gps,lat,-33.299119
1779906926396,gps,lon,-70.600881
1779906926396,gps,alt,502.0
1779906927198,imu,accel_x,-0.76
1779906927198,imu,accel_y,-1.95
1779906927198,imu,accel_z,9.77
1779906927198,imu,gyro_x,-0.26
1779906927198,imu,gyro_y,0.25
1779906927198,imu,gyro_z,0.39
1779906927198,imu,mag_x,27.0
1779906927198,imu,mag_y,-1.8
1779906927198,imu,mag_z,-2.0
1779906927297,baro,presion,1013.6
1779906927297,baro,temp,20.45
1779906927297,baro,alt,500.5
1779906927398,gps,lat,-33.299859
1779906927398,gps,lon,-70.600825
1779906927398,gps,alt,496.0
1779906928201,imu,accel_x,0.49
1779906928201,imu,accel_y,0.8
1779906928201,imu,accel_z,9.89
1779906928201,imu,gyro_x,-0.07
1779906928201,imu,gyro_y,-0.29
1779906928201,imu,gyro_z,-0.5
1779906928201,imu,mag_x,21.3
1779906928201,imu,mag_y,-25.0
1779906928201,imu,mag_z,15.700000000000001
1779906928301,baro,presion,1012.5
1779906928301,baro,temp,20.01
1779906928301,baro,alt,500.7
1779906928401,gps,lat,-33.299791
1779906928401,gps,lon,-70.599871
1779906928401,gps,alt,498.0
1779906929203,imu,accel_x,-1.79
1779906929203,imu,accel_y,0.72
1779906929203,imu,accel_z,9.86
1779906929203,imu,gyro_x,-0.02
1779906929203,imu,gyro_y,-0.05
1779906929203,imu,gyro_z,-0.13
1779906929203,imu,mag_x,10.200000000000001
1779906929203,imu,mag_y,-29.5
1779906929203,imu,mag_z,0.8
1779906929303,baro,presion,1013.0
1779906929303,baro,temp,20.3
1779906929303,baro,alt,499.1
1779906929404,gps,lat,-33.299308
1779906929404,gps,lon,-70.599371
1779906929404,gps,alt,504.0
1779906930207,imu,accel_x,0.78
1779906930207,imu,accel_y,-0.73
1779906930207,imu,accel_z,9.86
1779906930207,imu,gyro_x,-0.2
1779906930207,imu,gyro_y,0.44
1779906930207,imu,gyro_z,0.02
1779906930207,imu,mag_x,-4.0
1779906930207,imu,mag_y,-15.4
1779906930207,imu,mag_z,-16.7
1779906930307,baro,presion,1013.0
1779906930307,baro,temp,19.74
1779906930307,baro,alt,499.6
1779906930407,gps,lat,-33.299168
1779906930407,gps,lon,-70.600413
1779906930407,gps,alt,504.0
1779906931209,imu,accel_x,1.69
1779906931209,imu,accel_y,-1.0
1779906931209,imu,accel_z,9.86
